22	22	22	22	22	22	32	32	32	32	32	32	32	32	32	26	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	12	12	12	12	12	12	7	7	7	7	22
22	22	22	22	22	22	22	32	32	32	32	32	32	32	26	26	26	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	18	18	18	12	12	12	12	12	12	19	19	19	19	22
22	22	22	22	22	22	22	32	32	32	32	32	32	26	26	26	26	26	26	26	26	26	26	1	4	4	4	4	4	4	4	4	4	4	4	18	18	18	18	18	12	12	12	12	19	19	19	19	19	19
19	22	25	24	24	24	24	32	32	32	32	26	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	4	4	4	4	4	4	4	18	18	18	18	18	18	18	12	12	19	19	19	19	19	19	19
19	24	24	24	24	24	24	32	32	32	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	7	7	4	4	5	5	18	18	18	18	18	18	18	18	20	19	19	19	19	19	19	19
24	24	24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	7	7	7	7	7	5	5	5	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19
24	24	24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	7	7	7	7	7	5	5	5	5	18	18	18	18	18	18	18	18	18	19	19	19	19	19	24
24	24	24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	7	7	7	7	7	16	5	5	5	15	18	18	18	18	18	18	18	18	23	23	23	23	23	24
24	24	24	24	24	24	24	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	7	7	7	15	15	15	15	15	15	15	18	18	18	18	18	18	18	23	23	23	23	23	23
23	24	24	24	24	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	7	15	15	15	15	15	15	15	15	15	18	18	18	18	18	9	23	23	23	23	23	23
23	23	24	24	12	12	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	1	15	15	15	15	15	15	15	15	18	18	9	9	9	23	23	23	23	23
23	23	23	12	12	12	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	9	9	9	9	9	23	23	23	23
23	23	12	12	12	12	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	9	9	9	9	9	9	23	23	23
19	19	19	12	12	12	12	12	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	9	9	9	9	9	9	19	19	19
19	19	19	19	24	12	12	18	17	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	9	9	9	9	9	9	19	19	19
19	19	19	19	19	19	17	17	17	17	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	32	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	9	9	9	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	26	26	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	26	26	26	26	26	26	26	26	26	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	26	26	26	26	26	29	18	18	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	15	15	15	15	15	15	15	15	15	15	15	30	30	30	15	15	27	27	19	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	18	15	15	15	15	15	15	15	15	15	30	30	30	30	30	27	27	27	27	19	19	19	19	19	19
19	19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	26	18	18	18	18	18	18	18	18	18	18	15	15	15	15	15	15	15	30	30	30	30	30	30	27	27	27	27	27	19	19	19	19	19
19	19	19	19	19	17	17	17	17	17	17	17	17	17	17	4	4	4	18	18	18	18	18	18	18	18	18	31	31	15	15	15	18	30	30	30	30	30	30	30	27	27	27	27	27	27	19	19	19	19
19	19	19	19	3	17	17	17	17	17	17	17	17	17	4	4	4	4	4	18	18	18	18	18	18	18	31	31	31	31	31	31	30	30	30	30	30	30	30	30	27	27	27	27	27	27	27	19	19	19
19	3	3	3	3	3	3	3	3	3	17	17	17	4	4	4	4	4	4	4	4	18	18	18	18	31	31	31	31	31	31	31	30	30	30	30	30	30	30	30	27	27	27	27	27	27	27	27	19	19
3	3	3	3	3	3	3	3	3	3	3	17	4	4	4	4	4	4	4	4	4	4	18	13	13	31	31	31	31	31	31	31	30	30	30	30	30	30	30	27	27	27	27	27	27	27	27	27	27	3
